# Performance Metrics for alpha011
# CAGR: -0.112797
# SharpeRatio: 0.524355
# SortinoRatio: 0.002869
# IC: -0.015537
# WinRate: 0.533333
# MDD: -0.815798
# Skewness: -0.018643
# Kurtosis: 5.247528
# Turnover: 2.000000
# TotalReturn: -0.469548
# Volatility: 0.425320
# TotalDays: 1335
#
Date,LongReturn,LongCount,FactorReturn,LongReturn_Net,CumulativeReturn,RollingSharpe,RollingVolatility,RollingCAGR,RollingWinRate,RollingMDD
2021-08-06,0.003778169932585186,46,0.003778169932585186,0.0027781699325851858,-0.3658451132516265,0.6372935576891029,0.37294671296473914,0.18453053012367748,0.5396825396825397,-0.19733686953511065
2021-08-13,0.005208047805893917,46,0.005208047805893917,0.004208047805893917,-0.3631765591718481,0.7048506716181913,0.37233746535617407,0.21448208254635936,0.5436507936507936,-0.19733686953511065
2021-08-20,-0.0035068964154029406,45,-0.0035068964154029406,-0.004506896415402941,-0.366046656454561,0.6878979583623953,0.3723778641342867,0.20686340592617825,0.5396825396825397,-0.19733686953511065
2021-08-27,0.016290153058088955,46,0.016290153058088955,0.015290153058088955,-0.35635341280006405,0.8405871630613595,0.3703829157075333,0.2762264811851205,0.5436507936507936,-0.19733686953511065
2021-09-03,-0.00027080014147697366,46,-0.00027080014147697366,-0.0012708001414769737,-0.3571713589741389,0.922499451244049,0.36903616190020677,0.31452321613688183,0.5436507936507936,-0.19733686953511065
2021-09-10,-0.007984515836483888,46,-0.007984515836483888,-0.008984515836483888,-0.36294686307958113,0.8875221835979121,0.36917184225914135,0.2977774896873844,0.5396825396825397,-0.19733686953511065
2021-09-17,-0.006972754178688126,46,-0.006972754178688126,-0.007972754178688125,-0.36802593113900983,0.8374633724426634,0.36917164418158566,0.27404334412067755,0.5357142857142857,-0.19733686953511065
2021-09-24,0.011517232392736271,46,0.011517232392736271,0.010517232392736272,-0.36137931299061565,0.8563031701592484,0.369281455918636,0.28299322940818317,0.5357142857142857,-0.19733686953511065
2021-10-01,-0.020589826625422726,46,-0.020589826625422726,-0.021589826625422727,-0.37516702290255666,0.8070790901689996,0.3699490983594224,0.26027312714578277,0.5357142857142857,-0.19733686953511065
2021-10-08,0.01111161281563939,46,0.01111161281563939,0.010111612815639388,-0.3688489537637041,0.8115934648421623,0.3699861995306442,0.2623979704661985,0.5357142857142857,-0.19733686953511065
2021-10-15,0.028665498632211562,47,0.028665498632211562,0.02766549863221156,-0.3513878453573349,0.8997811150818609,0.3708612128331163,0.30482563333548063,0.5396825396825397,-0.19733686953511065
2021-10-22,0.0373851458363761,47,0.0373851458363761,0.0363851458363761,-0.32778799751941534,0.9916079337295974,0.37250753526612074,0.3513591500493558,0.5396825396825397,-0.19733686953511065
2021-10-29,-0.006232675022460931,46,-0.006232675022460931,-0.007232675022460931,-0.3326498884795551,1.012040571201252,0.37226245084654347,0.36145696776385483,0.5396825396825397,-0.19733686953511065
2021-11-05,0.01308176564702289,46,0.01308176564702289,0.012081765647022891,-0.3245871208276505,1.0159742548399986,0.3723021885495917,0.36348415832406444,0.5396825396825397,-0.19733686953511065
2021-11-12,-0.015350365374771753,46,-0.015350365374771753,-0.016350365374771754,-0.33563036818094494,0.9637401478036735,0.3727260967983532,0.33759527871519857,0.5357142857142857,-0.19733686953511065
2021-11-19,0.0014560761175574245,46,0.0014560761175574245,0.00045607611755742444,-0.3353273650586419,0.9742667458552723,0.3726955494694769,0.3428215421832923,0.5396825396825397,-0.19733686953511065
2021-11-26,-0.022244323889029614,46,-0.022244323889029614,-0.023244323889029615,-0.3507772310653936,0.8635523977110263,0.3731525407885159,0.28889338348226046,0.5357142857142857,-0.19733686953511065
2021-12-03,-0.030319069196612338,46,-0.030319069196612338,-0.031319069196612336,-0.3711102838896728,0.7637395400791603,0.3745496222458702,0.2424887597791776,0.5317460317460317,-0.19733686953511065
2021-12-10,0.02450709602325024,45,0.02450709602325024,0.02350709602325024,-0.3563269129450328,0.7614535869591418,0.37449490809013225,0.24139974965041855,0.5317460317460317,-0.19733686953511065
2021-12-17,-0.020150340804676214,47,-0.020150340804676214,-0.021150340804676215,-0.36994081810304347,0.6805394172839501,0.37507496124490364,0.20459525624514852,0.5277777777777778,-0.19733686953511065
2021-12-23,0.028028806440740333,47,0.028028806440740333,0.027028806440740332,-0.35291107042933945,0.7584344486092233,0.3759515510874835,0.24069311200368193,0.5317460317460317,-0.19733686953511065
2021-12-31,-0.007547095661397703,46,-0.007547095661397703,-0.008547095661397703,-0.35844180141181126,0.7481099118302162,0.376030440427038,0.23592804000384282,0.5317460317460317,-0.19733686953511065
2022-01-07,-0.03426007561684132,46,-0.03426007561684132,-0.03526007561684132,-0.3810631920066353,0.6311354063514812,0.3777194803413662,0.18328529304594543,0.5277777777777778,-0.19733686953511065
2022-01-14,-0.004509623738690652,47,-0.004509623738690652,-0.005509623738690652,-0.38447330093670495,0.6075783191902161,0.3777665184682504,0.17282541543211472,0.5238095238095238,-0.19733686953511065
2022-01-21,-0.025374989846524823,47,-0.025374989846524823,-0.026374989846524824,-0.4007078113747643,0.5712016577862935,0.3784924190022549,0.1569882395543305,0.5238095238095238,-0.19733686953511065
2022-01-28,-0.019818131620234894,47,-0.019818131620234894,-0.020818131620234895,-0.41318395503654315,0.5024230165963548,0.37908742229355963,0.12736079329471517,0.5198412698412699,-0.19733686953511065
2022-02-04,-0.008290823147514424,46,-0.008290823147514424,-0.009290823147514424,-0.4186359591304225,0.47985930141855976,0.3792169613279445,0.11778019570929765,0.5198412698412699,-0.19733686953511065
2022-02-11,0.0017170506784306592,47,0.0017170506784306592,0.0007170506784306592,-0.41821909165050175,0.4955076311542108,0.3791706259823416,0.12442206348433582,0.5238095238095238,-0.19733686953511065
2022-02-18,0.0007544225955507416,47,0.0007544225955507416,-0.00024557740444925845,-0.4183619638959324,0.503906233660802,0.37914899565303334,0.1280027766256504,0.5238095238095238,-0.19733686953511065
2022-02-25,0.03407834689080189,47,0.03407834689080189,0.03307834689080189,-0.3991223391727974,0.5976356961121628,0.3804959083941564,0.16913134435052202,0.5277777777777778,-0.19733686953511065
2022-03-04,0.03182002228077983,47,0.03182002228077983,0.030820022280779832,-0.3806032762780802,0.6473926028690713,0.38152882491350454,0.1917932457773388,0.5277777777777778,-0.19733686953511065
2022-03-11,-0.005875977517773744,47,-0.005875977517773744,-0.006875977517773744,-0.3848622342249748,0.6589238916363994,0.38141515200826137,0.19700567775683653,0.5277777777777778,-0.19733686953511065
2022-03-18,0.06085319041091288,47,0.06085319041091288,0.05985319041091288,-0.3480442764010986,0.7995788941497347,0.3859092161279076,0.26534535321771924,0.5277777777777778,-0.19733686953511065
2022-03-25,0.01863419658010644,46,0.01863419658010644,0.01763419658010644,-0.3365475610096301,0.8351682790146913,0.3862495366712852,0.28301968757998064,0.5277777777777778,-0.19733686953511065
2022-04-01,-0.0027046031139655964,47,-0.0027046031139655964,-0.0037046031139655964,-0.3390053889810819,0.793077812293952,0.3861126190448249,0.26228431404795005,0.5238095238095238,-0.19733686953511065
2022-04-08,-0.020786884688973616,47,-0.020786884688973616,-0.021786884688973617,-0.353406402351384,0.7102928968116553,0.3866976229240434,0.22284578309731384,0.5198412698412699,-0.19733686953511065
2022-04-14,-0.011131152385804421,48,-0.011131152385804421,-0.012131152385804422,-0.36125032781614486,0.6762473711317911,0.38692264602758397,0.20694672732314512,0.5158730158730159,-0.19733686953511065
2022-04-22,-0.029017957270857802,47,-0.029017957270857802,-0.030017957270857803,-0.38042428818253426,0.598317434115998,0.38815910767916667,0.17142524294496342,0.5158730158730159,-0.19733686953511065
2022-04-29,-0.039194250199527964,47,-0.039194250199527964,-0.040194250199527964,-0.40532766936087605,0.5059757226056729,0.3902729617526945,0.1304684247029182,0.5158730158730159,-0.19733686953511065
2022-05-06,-0.01654763709128511,47,-0.01654763709128511,-0.01754763709128511,-0.41576276360716014,0.4755679004276656,0.39064609232948677,0.11717549324821319,0.5158730158730159,-0.19733686953511065
2022-05-13,0.015447011934802591,47,0.015447011934802591,0.014447011934802592,-0.40732228128023673,0.48820738639672745,0.39078958606693837,0.12271757032149866,0.5158730158730159,-0.19733686953511065
2022-05-20,-0.019233719101743506,47,-0.019233719101743506,-0.020233719101743507,-0.4193143557586746,0.42510662147424716,0.3913348144370335,0.09540709452111096,0.5119047619047619,-0.19733686953511065
2022-05-27,0.04019504595580026,46,0.04019504595580026,0.039195045955800256,-0.3965543552467623,0.5444942414580287,0.393109517267159,0.14809098684225974,0.5158730158730159,-0.19733686953511065
2022-06-03,-0.009091567101313815,46,-0.009091567101313815,-0.010091567101313814,-0.40264406746278514,0.5622001801040519,0.3928602209251866,0.15605591951677633,0.5158730158730159,-0.19733686953511065
2022-06-10,-0.05421912923911569,46,-0.05421912923911569,-0.05521912923911569,-0.43562954190331005,0.4449914274453609,0.39666134621805405,0.10421565192261895,0.5158730158730159,-0.19733686953511065
2022-06-17,-0.030277697102050014,47,-0.030277697102050014,-0.031277697102050014,-0.4532817501450035,0.4237589222156485,0.3972356338315977,0.09497100142109116,0.5158730158730159,-0.19733686953511065
2022-06-24,0.022744624366203475,47,0.022744624366203475,0.021744624366203474,-0.44139356716775846,0.5113230780095743,0.397546555670435,0.13374384047873078,0.5198412698412699,-0.19733686953511065
2022-07-01,-0.021178781183666753,47,-0.021178781183666753,-0.022178781183666754,-0.45378277700933345,0.4034743594762326,0.3977075692072761,0.0861894565594814,0.5158730158730159,-0.19733686953511065
2022-07-08,0.011540263542073258,47,0.011540263542073258,0.010540263542073259,-0.44802550352779247,0.44183416518115304,0.39779317023786537,0.10288077085635994,0.5198412698412699,-0.19733686953511065
2022-07-15,-0.005442606801997795,47,-0.005442606801997795,-0.006442606801997795,-0.45158165817329365,0.45884833384722645,0.39761667214933377,0.11035400423951369,0.5198412698412699,-0.19733686953511065
2022-07-22,0.02817743900947449,47,0.02817743900947449,0.02717743900947449,-0.4366770521366212,0.5495441515274576,0.3983630827328182,0.15123117930657815,0.5238095238095238,-0.19733686953511065
2022-07-29,0.04526187392594799,47,0.04526187392594799,0.04426187392594799,-0.41174332283869897,0.6329589450993367,0.4006182993407766,0.19074963068715856,0.5238095238095238,-0.19733686953511065
