# Performance Metrics for alpha002
# CAGR: 0.429755
# SharpeRatio: 1.522328
# SortinoRatio: 0.009126
# IC: -0.001089
# WinRate: 0.530534
# MDD: -0.289511
# Skewness: 0.330686
# Kurtosis: 3.315911
# Turnover: 2.000000
# TotalReturn: 0.450183
# Volatility: 0.473448
# TotalDays: 262
#
Date,LongReturn,LongCount,FactorReturn,LongReturn_Net,CumulativeReturn,RollingSharpe,RollingVolatility,RollingCAGR,RollingWinRate,RollingMDD
2020-01-03,-0.005041223659755739,22,-0.005041223659755739,-0.006041223659755739,-0.00604122365975579,,,,,
2020-01-10,0.0014440113222010133,23,0.0014440113222010133,0.0004440113222010133,-0.00559989470925959,,,,,
2020-01-17,0.015211731742891942,22,0.015211731742891942,0.01421173174289194,0.00853225283223602,,,,,
2020-01-24,-0.00848664936279956,22,-0.00848664936279956,-0.009486649362799561,-0.001035339021457693,,,,,
2020-01-31,-0.011383570642258888,22,-0.011383570642258888,-0.012383570642258888,-0.013406088469805733,,,,,
2020-02-07,0.026887095832399587,21,0.026887095832399587,0.025887095832399586,0.012133962665638265,,,,,
2020-02-14,0.018932066829762118,23,0.018932066829762118,0.017932066829762117,0.03028361652483058,,,,,
2020-02-21,-0.019468414880195847,21,-0.019468414880195847,-0.020468414880195848,0.009195344017531859,,,,,
2020-02-28,-0.09509981630479875,22,-0.09509981630479875,-0.09609981630479875,-0.08778814315821115,,,,,
2020-03-06,-0.04873453785102022,22,-0.04873453785102022,-0.04973453785102022,-0.13315657828045857,,,,,
2020-03-13,-0.0790918098907923,22,-0.0790918098907923,-0.0800918098907923,-0.20258363681790403,,,,,
2020-03-20,-0.08102903305176416,21,-0.08102903305176416,-0.08202903305176416,-0.2679949300293857,,,,,
2020-03-27,0.15345151419091765,22,0.15345151419091765,0.15245151419091765,-0.1563996487169368,,,,,
2020-04-03,-0.07742782014544948,23,-0.07742782014544948,-0.07842782014544948,-0.22256138534200287,,,,,
2020-04-09,0.08617317298515173,23,0.08617317298515173,0.08517317298515173,-0.15634447173040056,,,,,
2020-04-17,0.008847378682316477,22,0.008847378682316477,0.007847378682316476,-0.14972398732263914,,,,,
2020-04-24,0.038264530230347864,22,0.038264530230347864,0.03726453023034786,-0.11803885114408408,,,,,
2020-05-01,0.028899544981598094,23,0.028899544981598094,0.027899544981598093,-0.0934325363995564,,,,,
2020-05-08,0.02019979320344348,22,0.02019979320344348,0.01919979320344348,-0.07602662857345754,,,,,
2020-05-15,-0.02182332584992834,22,-0.02182332584992834,-0.02282332584992834,-0.0971147739061824,,,,,
2020-05-22,-0.013178467452610011,22,-0.013178467452610011,-0.014178467452610012,-0.10991630269779595,,,,,
2020-05-29,0.023297474509087354,23,0.023297474509087354,0.022297474509087353,-0.09006968414624583,,,,,
2020-06-05,0.04478314579634922,22,0.04478314579634922,0.04378314579634922,-0.050230072462702946,,,,,
2020-06-12,-0.07564673553288212,22,-0.07564673553288212,-0.07664673553288212,-0.12302683691573879,,,,,
2020-06-19,-0.010141535556209254,22,-0.010141535556209254,-0.011141535556209253,-0.13279766459408338,,,,,
2020-06-26,-0.04492219523293038,22,-0.04492219523293038,-0.04592219523293038,-0.17262149954704709,,,,,
2020-07-02,0.030667443734732066,22,0.030667443734732066,0.029667443734732065,-0.1480752944375322,,,,,
2020-07-10,-0.010918975561414041,23,-0.010918975561414041,-0.011918975561414042,-0.15822936418329614,,,,,
2020-07-17,0.03395885644843746,22,0.03395885644843746,0.03295885644843746,-0.1304855666349034,,,,,
2020-07-24,0.012299443659051479,23,0.012299443659051479,0.01129944365905148,-0.12066053728436243,,,,,
2020-07-31,0.010284385445445722,22,0.010284385445445722,0.009284385445445721,-0.1124964107751194,,,,,
2020-08-07,0.01079167151697325,23,0.01079167151697325,0.00979167151697325,-0.10380626715929464,,,,,
2020-08-14,0.006301775392967143,22,0.006301775392967143,0.005301775392967143,-0.0990548492791884,,,,,
2020-08-21,-0.02252861509481806,22,-0.02252861509481806,-0.023528615094818062,-0.12025284095204125,,,,,
2020-08-28,0.00554132893874952,22,0.00554132893874952,0.00454132893874952,-0.11625761971987414,,,,,
2020-09-04,-0.004304868369445996,22,-0.004304868369445996,-0.005304868369445996,-0.12094575671976104,,,,,
2020-09-11,0.008551038668360267,22,0.008551038668360267,0.007551038668360267,-0.1143079841371657,,,,,
2020-09-18,-0.0076399667212243665,22,-0.0076399667212243665,-0.008639966721224367,-0.12196033367947468,,,,,
2020-09-25,0.018903430691800963,22,0.018903430691800963,0.01790343069180096,-0.1062404113688532,,,,,
2020-10-02,0.0226795861029967,23,0.0226795861029967,0.0216795861029967,-0.08686407341174529,,,,,
2020-10-09,0.024092787160247865,22,0.024092787160247865,0.023092787160247864,-0.06577721981066709,,,,,
2020-10-16,-0.010195182688099309,22,-0.010195182688099309,-0.011195182688099308,-0.07623601450627071,,,,,
2020-10-23,0.014039759762510337,24,0.014039759762510337,0.013039759762510338,-0.06419035405817342,,,,,
2020-10-30,-0.04510801920342499,23,-0.04510801920342499,-0.04610801920342499,-0.10733868318400952,,,,,
2020-11-06,0.04235223447488773,23,0.04235223447488773,0.04135223447488773,-0.07042514310437265,,,,,
2020-11-13,0.02679810092169184,24,0.02679810092169184,0.02579810092169184,-0.046443877131912004,,,,,
2020-11-20,-0.008552048521950491,22,-0.008552048521950491,-0.00955204852195049,-0.05555229148595098,,,,,
2020-11-27,0.012752269076919317,23,0.012752269076919317,0.011752269076919317,-0.04445288788641388,,,,,
2020-12-04,-0.002668115562932187,22,-0.002668115562932187,-0.003668115562932187,-0.04795794511947271,,,,,
2020-12-11,-0.009548601848845746,22,-0.009548601848845746,-0.010548601848845745,-0.05800065769976437,,,,,
