# Performance Metrics for alpha061
# CAGR: 0.894887
# SharpeRatio: 2.144928
# SortinoRatio: 0.010718
# IC: 0.005125
# WinRate: 0.594059
# MDD: -0.138898
# Skewness: -0.616515
# Kurtosis: 3.248772
# Turnover: 2.000000
# TotalReturn: 0.291974
# Volatility: 0.466704
# TotalDays: 101
#
Date,LongReturn,LongCount,FactorReturn,LongReturn_Net,CumulativeReturn,RollingSharpe,RollingVolatility,RollingCAGR,RollingWinRate,RollingMDD
2009-03-27,-0.017429535524156423,40,-0.017429535524156423,-0.018429535524156423,-0.018429535524156382,,,,,
2010-05-14,-0.00790948510985554,54,-0.00790948510985554,-0.00890948510985554,-0.027174822961677947,,,,,
2011-08-19,-0.12069175685109974,24,-0.12069175685109974,-0.12169175685109974,-0.14555962786445353,,,,,
2011-10-14,0.03213625648875131,71,0.03213625648875131,0.03113625648875131,-0.11895555328329699,,,,,
2014-10-31,0.024459208183108518,55,0.024459208183108518,0.023459208183108517,-0.09828694818919825,,,,,
2015-01-02,-0.011378626696717138,81,-0.011378626696717138,-0.012378626696717139,-0.10944891744512175,,,,,
2015-09-04,-0.019905430085615107,49,-0.019905430085615107,-0.020905430085615108,-0.12806627083914157,,,,,
2015-09-11,-0.0033457853618392595,30,-0.0033457853618392595,-0.0043457853618392595,-0.13185550767582277,,,,,
2015-10-09,0.014150825343185128,74,0.014150825343185128,0.013150825343185128,-0.12043869108461935,,,,,
2016-02-05,-0.027577892781319415,83,-0.027577892781319415,-0.028577892781319416,-0.14557469986540006,,,,,
2016-02-26,-0.0031979145566726572,73,-0.0031979145566726572,-0.004197914556672657,-0.14916150427042452,,,,,
2018-02-16,0.03127171489606576,74,0.03127171489606576,0.03027171489606576,-0.12340516390510126,,,,,
2018-02-23,0.006277739733260306,35,0.006277739733260306,0.005277739733260306,-0.11877872450867233,,,,,
2018-03-02,0.011441587891946488,42,0.011441587891946488,0.010441587891946488,-0.1095773751083765,,,,,
2018-11-09,0.013820565733138031,67,0.013820565733138031,0.012820565733138032,-0.09816165331568016,,,,,
2018-12-07,-0.03128404570962012,54,-0.03128404570962012,-0.032284045709620124,-0.12727664372272496,,,,,
2019-01-04,0.024678328805181664,45,0.024678328805181664,0.023678328805181663,-0.10661201313683,,,,,
2019-01-11,0.021069033629978702,19,0.021069033629978702,0.0200690336299787,-0.08868257958385406,,,,,
2019-01-18,0.03320700463225359,79,0.03320700463225359,0.03220700463225359,-0.05933177520305788,,,,,
2019-08-23,-0.02838611577985845,89,-0.02838611577985845,-0.02938611577985845,-0.08697436056737473,,,,,
2019-09-20,0.008000175219939893,88,0.008000175219939893,0.007000175219939893,-0.08058302111104876,,,,,
2020-03-06,-0.07968666976483207,42,-0.07968666976483207,-0.08068666976483208,-0.15476771526284117,,,,,
2020-04-03,0.03582451398438968,8,0.03582451398438968,0.03482451398438968,-0.12533291174295436,,,,,
2020-04-09,0.07745834214808663,29,0.07745834214808663,0.07645834214808662,-0.058457316243326396,,,,,
2020-04-17,0.047412570847518064,60,0.047412570847518064,0.04641257084751806,-0.014757899727507517,,,,,
2020-04-24,0.01724886401774786,54,0.01724886401774786,0.01624886401774786,0.0012511651843805094,,,,,
2020-05-22,0.007560398426683255,60,0.007560398426683255,0.006560398426683255,0.007819771753170945,,,,,
2020-06-05,0.08670213457294391,56,0.08670213457294391,0.08570213457294391,0.09419207745723468,,,,,
2020-06-12,-0.06780761593774404,88,-0.06780761593774404,-0.06880761593774404,0.018903329229435162,,,,,
2020-07-10,-0.007374813744374831,58,-0.007374813744374831,-0.008374813744374831,0.01037020362361507,,,,,
2020-10-02,-0.008648928702553587,81,-0.008648928702553587,-0.009648928702553586,0.0006212135656662454,,,,,
2020-10-09,0.021142315169874863,61,0.021142315169874863,0.02014231516987486,0.020776041414968693,,,,,
2020-10-16,-0.01653285236990042,58,-0.01653285236990042,-0.01753285236990042,0.0028789257781087763,,,,,
2020-11-13,0.03843887102081856,43,0.03843887102081856,0.03743887102081856,0.0404255805298126,,,,,
2020-11-20,-0.020417922054169355,9,-0.020417922054169355,-0.021417922054169355,0.018141826542861228,,,,,
2020-11-27,0.017424656177454843,87,0.017424656177454843,0.016424656177454842,0.03486445598371346,,,,,
2020-12-11,-0.004440397294901349,85,-0.004440397294901349,-0.005440397294901349,0.0292343821967902,,,,,
2021-02-12,0.011985276408538071,46,0.011985276408538071,0.01098527640853807,0.040540806374392835,,,,,
2021-03-05,-0.00013269671380979243,78,-0.00013269671380979243,-0.0011326967138097924,0.039362189222427624,,,,,
2021-03-19,-0.015879820598379307,45,-0.015879820598379307,-0.016879820598379308,0.021817941931614238,,,,,
2021-04-01,0.028847751649730382,88,0.028847751649730382,0.02784775164973038,0.05027327420976446,,,,,
2021-04-09,0.008161719966069608,44,0.008161719966069608,0.0071617199660696075,0.057795037287501794,,,,,
2021-06-25,0.012341236332704595,72,0.012341236332704595,0.011341236332704594,0.06979174079694128,,,,,
2021-07-30,-0.0043399074722165944,53,-0.0043399074722165944,-0.0053399074722165945,0.064079151886544,,,,,
2021-08-06,-0.005594693839398295,76,-0.005594693839398295,-0.006594693839398295,0.05706187565896559,,,,,
2021-10-22,0.010836747301310228,84,0.010836747301310228,0.009836747301310227,0.06745992621167174,,,,,
2021-11-12,0.003382686144036495,86,0.003382686144036495,0.002382686144036495,0.07000334818717069,,,,,
2021-12-17,-0.007793066892325031,79,-0.007793066892325031,-0.008793066892325032,0.06059473717154917,,,,,
2021-12-31,0.0011736871085021553,47,0.0011736871085021553,0.00017368710850215524,0.060778948804740995,,,,,
